"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GOLGA8Q",5.90752306685704,4.49113045176769,1.21486205930704,3.69682336966672,0.000218314124342592,0.0362784058791571
"SLC6A13",18.9764606168221,2.09754554806405,0.483491666368957,4.3383282359688,1.43570625403979e-05,0.00645201993405605
"IL1A",7.98622524653159,3.4692475888466,0.674728889767063,5.1416911910268,2.72276383726612e-07,0.000626974718469893
